Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
DHAPtc	transport of DHAP into cytosol	dhap[m]  -> dhap[c] 		0	  0.00	1000.00	  0.00
DM_4abut(n)	Demand for 4-Aminobutanoate(n)	4abut[n]  -> 		0	  0.00	1000.00	  0.00
DM_taur(c)	demand reaction for taurine	taur[c]  <=> 		1	  0.00	1000.00	  0.00
DM_pe_hs(r)	demand reaction for pe_hs[r]	pe_hs[r]  -> 		0	  0.00	1000.00	  0.00
DM_pmtcoa(r)	demand reaction for pmtcoa	pmtcoa[r]  -> 		0	  0.00	1000.00	  0.00
DPCOAPPe	Pyrophasphatase (dephospho-CoA, extracellular)	h2o[e] + dpcoa[e]  -> 2 h[e] + amp[e] + pan4p[e] 		0	  0.00	1000.00	  0.00
DTMPKm	dTMP kinase in mitochondria	atp[m] + dtmp[m]  <=> adp[m] + dtdp[m] 		1	  0.00	1000.00	  0.00
DTTPtm	transport of dTTP into mitochondria	dttp[c]  -> dttp[m] 		0	  0.00	1000.00	  0.00
DUTPDP	dUTP diphosphatase	h2o[c] + dutp[c]  -> h[c] + ppi[c] + dump[c] 		0	  0.00	1000.00	  0.00
EX_4hpro(e)	exchange reaction for hydroxy proline	4hpro_LT[e]  <=> 		1	-1000.00	  0.00	  0.00
EX_bglc(e)	Exchange reaction for beta glucans	bglc[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_dchac(e)	exchange reaction for deoxycholic acid	dchac[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_glgchlo(e)	exchange reaction for beta glucan-glycocholate complex	glgchlo[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gltcho(e)	exchange reaction for beta glucan-taurocholic acid complex	gltcho[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gltdechol(e)	exchange reaction for beta glucan-taurodeoxycholic acid complex	gltdechol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gum(e)	Exchange reaction for guar gums	gum[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gumdchac(e)	Exchange reaction for guar gum-deoxyxholic acid complex	gumdchac[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gumgchol(e)	exchange reaction for guar gum-glycocholate complex	gumgchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_gumtchol(e)	exchange reaction for guar gum-taurocholic acid complex	gumtchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_pect(e)	exchange reaction for pectins	pect[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_pectindchac(e)	exchange reaction for pectin-deoxycholic acid complex	pectindchac[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_pectingchol(e)	exchange reaction for pectin-glycocholate complex	pectingchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_pectintchol(e)	exchange reaction for pectin-taurocholic acid complex	pectintchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_psyl(e)	exchange reaction for psyllium	psyl[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_psylchol(e)	exchange reaction for psyllium-glycocholic acid complex	psylchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_psyltchol(e)	exchange reaction for psyllium-taurocholic acid complex	psyltchol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_psyltdechol(e)	exchange reaction for psyllium-taurodeoxycholic acid complex	psyltdechol[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_sbt-d(e)	exchange reaction for D-Sorbitol	sbt_D[e]  <=> 		1	-1000.00	  0.00	  0.00
EX_sfcys(e)	exchange reaction for sulfocysteine	slfcys[e]  <=> 		1	  0.00	1000.00	  0.00
EX_tdechola(e)	exchange reaction for Taurodeoxycholic acid	tdechola[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_cysam(e)	exchange reaction for cysam	cysam[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_dpcoa(e)	exchange reaction for dpcoa	dpcoa[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_fmn(e)	exchange reaction for FMN	fmn[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_hyptaur(e)	Exchange of hypotaurine	hyptaur[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_pan4p(e)	exchange reaction for pan4p	pan4p[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_ptth(e)	exchange reaction for ptth	ptth[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_q10(e)	exchange reaction for ubiquinone	q10[e]  <=> 		1	-1000.00	  0.00	  0.00
EX_q10h2(e)	exchange reaction for ubiquinol	q10h2[e]  <=> 		1	  0.00	1000.00	  0.00
FADDPle	FAD diphosphatase	h2o[e] + fad[e]  -> 2 h[e] + amp[e] + fmn[e] 	(5167.1)	0	  0.00	1000.00	  0.00
FADH2ETC	Complex II reaction for respiratory chain	fadh2[m] + q10[m]  -> fad[m] + q10h2[m] 		0	  0.00	1000.00	  0.00
FMNALKPle	FMNALKPle	h2o[e] + fmn[e]  -> pi[e] + ribflv[e] 		0	  0.00	1000.00	  0.00
FOLt2le	folate transport via anion exchange	fol[e] + oh1[c]  <=> fol[c] + oh1[e] 		1	-1000.00	1000.00	  0.00
FRDPtcr	transport of Farnesyl diphosphate into the endoplasmic reticulum	frdp[c]  <=> frdp[r] 		1	-1000.00	1000.00	  0.00
G6PDH2c	glucose 6-phosphate dehydrogenase	3 nadp[c] + 3 g6p[c]  -> 3 h[c] + 3 nadph[c] + 3 6pgl[c] 	(2539.1)	0	  0.00	1000.00	  0.00
GLU5SAtmc	glutamate semi-aldehyde transport, mitochondrial	glu5sa[m]  <=> glu5sa[c] 		1	-1000.00	1000.00	  0.00
GLUPROASCT1	glutamate intake by system ASCT-1 transporter	na1[e] + glu_L[e] + pro_L[c]  -> na1[c] + glu_L[c] + pro_L[e] 	(6509.1)	0	  0.00	1000.00	  0.00
GLY3Pt	Glycerol phopshate exit into cytosol	glyc3p[x]  -> glyc3p[c] 		0	  0.00	1000.00	  0.00
GLYC3PFADm	glycerophosphate shuttle for trasnfer of reducing equivalents 	fad[m] + glyc3p[m]  -> fadh2[m] + dhap[m] 		0	  0.00	1000.00	  0.00
GLYC3Ptmc	glycerol-3-phopshate transport, cytoplasm	glyc3p[m]  <=> glyc3p[c] 		1	-1000.00	1000.00	  0.00
GLYCTDle	difussion of glycerol accross the brush border membrane	glyc[e]  <=> glyc[c] 		1	-1000.00	1000.00	  0.00
GNDc	phosphogluconate dehydrogenase	3 nadp[c] + 3 6pgc[c]  -> 3 nadph[c] + 3 co2[c] + 3 ru5p_D[c] 	(5226.1)	0	  0.00	1000.00	  0.00
HMGCOARc	Hydroxymethylglutaryl CoA reductase (ir) in cytosol	2 h[c] + 2 nadph[c] + hmgcoa[c]  -> 2 nadp[c] + coa[c] + mev_R[c] 	(3156.1)	0	  0.00	1000.00	  0.00
HYPTROXe	HYPTROXe	o2[e] + 2 hyptaur[e]  -> 2 taur[e] 		0	  0.00	1000.00	  0.00
INSK	insosine kinase	atp[c] + ins[c]  -> adp[c] + h[c] + imp[c] 		0	  0.00	1000.00	  0.00
KHte	KHte	h[c] + k[e]  <=> h[e] + k[c] 		1	-1000.00	1000.00	  0.00
LACLt	Lactate transport	lac_L[x]  -> lac_L[c] 		0	  0.00	1000.00	  0.00
LAPCOAe	LAPCOAe	h2o[e] + coa[e]  -> pi[e] + dpcoa[e] 		0	  0.00	1000.00	  0.00
MAL_Ltx	Transport reaction for malate	mal_L[x]  <=> mal_L[c] 		1	-1000.00	1000.00	  0.00
MDHx	malate dehydrogenase, peroxisomal	nad[x] + mal_L[x]  <=> h[x] + nadh[x] + oaa[x] 		1	-1000.00	1000.00	  0.00
MTHFR3	5,10-methylenetetrahydrofolatereductase (NADPH)	2 h[c] + nadph[c] + mlthf[c]  -> nadp[c] + 5mthf[c] 	(4524.1)	0	  0.00	1000.00	  0.00
NADtx	transport of NAD into peroxisome	nad[c]  <=> nad[x] 		1	-1000.00	1000.00	  0.00
NODe	NODe	no[c]  <=> no[e] 		1	-1000.00	1000.00	  0.00
OCDCAFATPc	uptake of octadecanoate (n-C18:0) by the enterocytes	atp[c] + coa[c] + ocdca[e]  -> amp[c] + ppi[c] + stcoa[c] 		0	  0.00	1000.00	  0.00
P5CR	pyrroline-5-carboxylate reductase	2 h[c] + nadph[c] + 1pyr5c[c]  -> nadp[c] + pro_L[c] 		0	  0.00	1000.00	  0.00
PAN4PPe	PAN4PPe	h2o[e] + pan4p[e]  -> pi[e] + ptth[e] 		0	  0.00	1000.00	  0.00
PGLc	6-phosphogluconolactonase	3 h2o[c] + 3 6pgl[c]  -> 3 h[c] + 3 6pgc[c] 	(25796.1)	0	  0.00	1000.00	  0.00
PHEMEe	release of heme into the blood	pheme[c]  -> pheme[e] 	(113235.1)	0	  0.00	1000.00	  0.00
PNTEHe	PNTEHe	h2o[e] + ptth[e]  -> pnto_R[e] + cysam[e] 		0	  0.00	1000.00	  0.00
PPItm	diphopshate transporter, mitochondrial	ppi[c]  <=> ppi[m] 		1	-1000.00	1000.00	  0.00
PTCRTD	diffusion of putriscine into the endothelial cells	ptrc[e]  <=> ptrc[c] 		1	-1000.00	1000.00	  0.00
PTPATe	PTPATe	h[e] + atp[e] + pan4p[e]  <=> ppi[e] + dpcoa[e] 		1	-1000.00	1000.00	  0.00
Q10H2e	transport of ubiquinol into lymph	q10h2[c]  <=> q10h2[e] 		1	-1000.00	1000.00	  0.00
RPEc	ribulose 5-phosphate 3-epimerase	2 ru5p_D[c]  <=> 2 xu5p_D[c] 		1	-1000.00	1000.00	  0.00
RTOTAL2FATPc	uptake of Rtotal2 by enterocytes	atp[c] + coa[c] + Rtotal2[e]  -> amp[c] + ppi[c] + Rtotal2coa[c] 	(10999.1)	0	  0.00	1000.00	  0.00
RTOTAL3FATPc	uptake of Rtotal3 by enterocytes	atp[c] + coa[c] + Rtotal3[e]  -> amp[c] + ppi[c] + Rtotal3coa[c] 	(10999.1)	0	  0.00	1000.00	  0.00
RTOTALFATPc	uptake of Rtotal by enterocytes	atp[c] + coa[c] + Rtotal[e]  -> amp[c] + ppi[c] + Rtotalcoa[c] 	(10999.1)	0	  0.00	1000.00	  0.00
SBT_Dtde	D-sorbitol transport, extracellular	sbt_D[c]  <=> sbt_D[e] 		1	-1000.00	1000.00	  0.00
SFCYSc	Formation of sulfocysteine	h[c] + so3[c] + cys_L[c]  <=> slfcys[c] 		1	-1000.00	1000.00	  0.00
SFCYSe	Exit of sulfocysteine into extra-cellular space	slfcys[c]  <=> slfcys[e] 		1	-1000.00	1000.00	  0.00
sink_5hpet(c)	sink reaction for 5(S)-HPETE(1-)	5HPET[c]  <=> 		1	-1000.00	1000.00	  0.00
SPMTDe	SPMTDe	spmd[e]  <=> spmd[c] 		1	-1000.00	1000.00	  0.00
SPRMTDe	absorption for spermine across the basolateral side	sprm[e]  <=> sprm[c] 		1	-1000.00	1000.00	  0.00
TAURCHAe	exit of taurine from the enterocytes	taur[c]  -> taur[e] 		0	  0.00	1000.00	  0.00
TTDCAFATPc	uptake of uptake of Hexadecanoate by the enterocytes by the enterocytes	atp[c] + coa[c] + ttdca[e]  -> amp[c] + ppi[c] + tdcoa[c] 		0	  0.00	1000.00	  0.00
URIt5le	uridine transport in via sodium symport (1:2)	2 na1[e] + uri[e]  -> 2 na1[c] + uri[c] 	(64078.1)	0	  0.00	1000.00	  0.00
q10h2tc	transport of ubiquinol into cytosol	q10h2[m]  <=> q10h2[c] 		1	-1000.00	1000.00	  0.00
q10tm	transport of ubiquinone into mitochondria	q10[c]  <=> q10[m] 		1	-1000.00	1000.00	  0.00
34HPPte	Transport of 3-(4-hydroxyphenyl)pyruvate	34hpp[e]  <=> 34hpp[c] 		1	-1000.00	1000.00	  0.00
3MOBte	Transport of 3-methyl-2-oxobutanoate	3mob[e]  <=> 3mob[c] 		1	-1000.00	1000.00	  0.00
3MOPte	Transport of 3-methyl-2-oxopentanoate	3mop[e]  <=> 3mop[c] 		1	-1000.00	1000.00	  0.00
4HPRO_LTte	Transport of trans-4-hydroxy-L-proline	4hpro_LT[e]  <=> 4hpro_LT[m] 		1	-1000.00	1000.00	  0.00
4MOPte	Transport of 4-methyl-2-oxopentanoate	4mop[e]  <=> 4mop[c] 		1	-1000.00	1000.00	  0.00
5MTAte	Transport of 5-S-methyl-5-thioadenosine	5mta[e]  <=> 5mta[c] 		1	-1000.00	1000.00	  0.00
5OXPROt	Transport of 5-oxoprolinate	2 na1[e] + 5oxpro[e]  <=> 2 na1[c] + 5oxpro[c] 		1	-1000.00	1000.00	  0.00
AHCYSte	Transport of S-adenosyl-L-homocysteine	ahcys[e]  <=> ahcys[c] 		1	-1000.00	1000.00	  0.00
AICARte	Transport of 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-)	aicar[e]  <=> aicar[c] 		1	-1000.00	1000.00	  0.00
ANTHte	Transport of anthranilate	anth[e]  <=> anth[c] 		1	-1000.00	1000.00	  0.00
CBASPte	Transport of N-carbamoyl-L-aspartate	cbasp[e]  <=> cbasp[c] 		1	-1000.00	1000.00	  0.00
DM_4hrpo	Demand for trans-4-hydroxy-L-proline	4hpro_LT[m]  -> 		0	  0.00	1000.00	  0.00
DM_Lcystin	Demand for L-cystine	Lcystin[c]  -> 		0	  0.00	1000.00	  0.00
DM_anth	Demand for anthranilate	anth[c]  -> 		0	  0.00	1000.00	  0.00
DM_btn	Demand for biotin	btn[c]  -> 		0	  0.00	1000.00	  0.00
DM_fol	Demand for folic aicd	fol[c]  -> 		0	  0.00	1000.00	  0.00
DM_ncam	Demand for nicotinamide	ncam[c]  -> 		0	  0.00	1000.00	  0.00
DM_pnto_R	Demand for (R)-Pantothenate	pnto_R[c]  -> 		0	  0.00	1000.00	  0.00
EX_34hpp	Exchange of 3-(4-hydroxyphenyl)pyruvate	34hpp[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_3mob(e)	Exchange of 3-methyl-2-oxobutanoate	3mob[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_3mop(e)	Exchange of 3-methyl-2-oxopentanoate	3mop[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_4mop(e)	Exchange of 4-methyl-2-oxopentanoate	4mop[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_5mta(e)	Exchange of 5-S-methyl-5-thioadenosine	5mta[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_5oxpro(e)	Exchange of 5-oxoprolinate	5oxpro[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_ahcys(e)	Exchange of S-adenosyl-L-homocysteine	ahcys[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_aicar(e)	Exchange of 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-)	aicar[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_anth(e)	Exchange of anthranilate	anth[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_cbasp(e)	Exchange of N-carbamoyl-L-aspartate	cbasp[e]  <=> 		1	-1000.00	1000.00	  0.00
EX_mal_L(e)	Exchange of L-malate	mal_L[e]  <=> 		1	-1000.00	1000.00	  0.00
MAL_Lte	Transport of L-malate	mal_L[e]  <=> mal_L[c] 		1	-1000.00	1000.00	  0.00
OROTGLUt	OROTGLUt	glu_L[c] + orot[e]  <=> glu_L[e] + orot[c] 		1	-1000.00	1000.00	  0.00
PNTOte	Transport of (R)-Pantothenate	pnto_R[e]  <=> pnto_R[c] 		1	-1000.00	1000.00	  0.00
IDOURte	L-iduronate transport, extracellular	idour[e]  <=> idour[c] 		1	-1000.00	1000.00	  0.00
EX_idour(e)	Exchange of L-iduronate	idour[e]  <=> 		1	-1000.00	1000.00	  0.00
Metabolite name	Metabolite description	Metabolite formula
10fthf5glu[c]	10-formyltetrahydrofolate-[Glu](5)	C40H45N11O19
10fthf5glu[l]	10-formyltetrahydrofolate-[Glu](5)	C40H45N11O19
10fthf5glu[m]	10-formyltetrahydrofolate-[Glu](5)	C40H45N11O19
10fthf6glu[c]	10-formyltetrahydrofolate-[Glu](6)	C45H51N12O22
10fthf6glu[l]	10-formyltetrahydrofolate-[Glu](6)	C45H51N12O22
10fthf6glu[m]	10-formyltetrahydrofolate-[Glu](6)	C45H51N12O22
10fthf7glu[c]	10-formyltetrahydrofolate-[Glu](7)	C50H57N13O25
10fthf7glu[l]	10-formyltetrahydrofolate-[Glu](7)	C50H57N13O25
10fthf7glu[m]	10-formyltetrahydrofolate-[Glu](7)	C50H57N13O25
10fthf[c]	10-Formyltetrahydrofolate	C20H21N7O7
10fthf[l]	10-Formyltetrahydrofolate	C20H21N7O7
10fthf[m]	10-Formyltetrahydrofolate	C20H21N7O7
13dampp[c]	trimethylenediaminium	C3H12N2
h2o[c]	Water	H2O
o2[c]	O2	O2
h2o2[c]	Hydrogen peroxide	H2O2
nh4[c]	Ammonium	H4N
2425dhvitd2[m]	24R,25-Dihyoxyvitamin D2	C28H44O3
h[m]	proton	H
nadph[m]	Nicotinamide adenine dinucleotide phosphate - reduced	C21H26N7O17P3
o2[m]	O2	O2
h2o[m]	Water	H2O
nadp[m]	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3
2425dhvitd3[m]	(24R)-24,25-dihydroxycalciol	C27H44O3
1mncam[c]	1-methylnicotinamide	C7H9N2O
atp[c]	ATP	C10H12N5O13P3
1mncam[e]	1-methylnicotinamide	C7H9N2O
adp[c]	ADP	C10H12N5O10P2
h[c]	proton	H
pi[c]	hydrogenphosphate	HO4P
h[x]	proton	H
nadh[x]	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2
nad[x]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
2425dhvitd2[c]	24R,25-Dihyoxyvitamin D2	C28H44O3
2425dhvitd2[e]	24R,25-Dihyoxyvitamin D2	C28H44O3
2425dhvitd3[c]	(24R)-24,25-dihydroxycalciol	C27H44O3
2425dhvitd3[e]	(24R)-24,25-dihydroxycalciol	C27H44O3
25hvitd2[m]	25-Hydroxyvitamin D2	C28H44O2
25hvitd3[m]	calcidiol	C27H44O2
25hvitd2[c]	25-Hydroxyvitamin D2	C28H44O2
25hvitd2[e]	25-Hydroxyvitamin D2	C28H44O2
25hvitd3[c]	calcidiol	C27H44O2
25hvitd3[e]	calcidiol	C27H44O2
pyr[c]	pyruvate	C3H3O3
nadph[c]	Nicotinamide adenine dinucleotide phosphate - reduced	C21H26N7O17P3
paps[c]	(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate	C10H11N5O13P2S
Lcyst[c]	L-cysteate(1-)	C3H6NO5S
nadp[c]	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3
pap[c]	adenosine 3',5'-bismonophosphate(4-)	C10H11N5O10P2
L2aadp[c]	L-2-aminoadipate(1-)	C6H10NO4
akg[m]	2-Oxoglutarate	C5H4O5
L2aadp[m]	L-2-aminoadipate(1-)	C6H10NO4
akg[c]	2-Oxoglutarate	C5H4O5
2dr1p[c]	2-Deoxy-D-ribose 1-phosphate	C5H9O7P
drib[c]	2-deoxy-D-ribose	C5H10O4
2hb[c]	2-Hydroxybutyrate	C4H7O3
nad[c]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
2obut[c]	2-Oxobutanoate	C4H5O3
nadh[c]	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2
2hb[e]	2-Hydroxybutyrate	C4H7O3
h[e]	proton	H
hco3[e]	Bicarbonate	CHO3
na1[e]	Sodium	Na
hco3[c]	Bicarbonate	CHO3
na1[c]	Sodium	Na
2mcit[c]	2-methylcitrate(3-)	C7H7O7
2mcit[e]	2-methylcitrate(3-)	C7H7O7
2oxoadp[m]	2-oxoadipate(2-)	C6H6O5
coa[m]	Coenzyme A	C21H32N7O16P3S
nad[m]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
co2[m]	carbon dioxide	CO2
glutcoa[m]	glutaryl-CoA(5-)	C26H37N7O19P3S
nadh[m]	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2
34dhmald[c]	3,4-Dihydroxymandelaldehyde	C8H8O4
34dhoxpeg[c]	3,4-Dihydroxyphenylethyleneglycol	C8H10O4
34dhoxpeg[e]	3,4-Dihydroxyphenylethyleneglycol	C8H10O4
34dhpha[c]	(3,4-dihydroxyphenyl)acetate	C8H7O4
amet[c]	S-Adenosyl-L-methionine	C15H23N6O5S
ahcys[c]	S-Adenosyl-L-homocysteine	C14H20N6O5S
34dhpac[c]	3,4-Dihydroxyphenylacetaldehyde	C8H8O3
34dhoxmand[c]	3,4-Dihydroxymandelate	C8H7O5
34hpp[c]	3-(4-hydroxyphenyl)pyruvate	C9H7O4
co2[c]	carbon dioxide	CO2
35cgmp[c]	3',5'-cyclic GMP(1-)	C10H11N5O7P
3aib[c]	(S)-3-aminoisobutyric acid	C4H9NO2
3aib[e]	(S)-3-aminoisobutyric acid	C4H9NO2
2mop[m]	2-methyl-3-oxopropanoate	C4H5O3
glu_L[m]	L-glutamate(1-)	C5H8NO4
3aib[m]	(S)-3-aminoisobutyric acid	C4H9NO2
3dsphgn[c]	(2S)-1-hydroxy-3-oxooctadecan-2-aminium	C18H38NO2
sphgn[c]	sphinganine(1+)	C18H40NO2
b2coa[m]	crotonoyl-CoA(4-)	C25H36N7O17P3S
3hbcoa_R[m]	(R)-3-hydroxybutanoyl-CoA(4-)	C25H38N7O18P3S
3hibutcoa[m]	(S)-3-Hydroxyisobutyryl-CoA	C25H38N7O18P3S
3hmp[m]	3-hydroxy-2-methylpropanoate	C4H7O3
hLkynr[c]	3-hydroxy-L-kynurenine	C10H12N2O4
42A3HP24DB[c]	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	C10H8NO5
glu_L[c]	L-glutamate(1-)	C5H8NO4
dopa[c]	dopaminium(1+)	C8H12NO2
coa[c]	Coenzyme A	C21H32N7O16P3S
3mob[c]	3-methyl-2-oxobutanoate	C5H7O3
3mob[m]	3-methyl-2-oxobutanoate	C5H7O3
3mop[c]	3-methyl-2-oxopentanoate	C6H9O3
3mop[m]	3-methyl-2-oxopentanoate	C6H9O3
3m4hpga[c]	3-Methoxy-4-hydroxyphenylglycolaldehyde	C9H10O4
3mox4hoxm[c]	3-Methoxy-4-hydroxymandelate	C9H9O5
h2o[l]	Water	H2O
pi[l]	hydrogenphosphate	HO4P
3sala[m]	3-Sulfino-L-alanine	C3H5NO4S
asp_L[c]	L-aspartate(1-)	C4H6NO4
3sala[c]	3-Sulfino-L-alanine	C3H5NO4S
asp_L[m]	L-aspartate(1-)	C4H6NO4
hyptaur[c]	Hypotaurine	C2H7NO2S
3snpyr[c]	3-Sulfinopyruvate	C3H2O5S
3snpyr[m]	3-Sulfinopyruvate	C3H2O5S
so3[c]	Sulfite	O3S
pyr[m]	pyruvate	C3H3O3
so3[m]	Sulfite	O3S
nrpphr[c]	Norepinephrine	C8H12NO3
4abut[c]	4-Aminobutanoate	C4H9NO2
4abut[m]	4-Aminobutanoate	C4H9NO2
accoa[m]	Acetyl-CoA	C23H34N7O17P3S
4hglusa[m]	L-4-hydroxyglutamic semialdehyde	C5H9NO4
e4hglu[m]	erythro-4-hydroxy-L-glutamate(1-)	C5H8NO5
4mop[c]	4-methyl-2-oxopentanoate	C6H9O3
4mop[m]	4-methyl-2-oxopentanoate	C6H9O3
4mtolbutamide[e]	4 hydroxy tolbutamide	C12H18N2O4S
4mtolbutamide[c]	4 hydroxy tolbutamide	C12H18N2O4S
4nphsf[e]	4-Nitrophenyl sulfate	C6H4NO6S
4nphsf[c]	4-Nitrophenyl sulfate	C6H4NO6S
4nph[c]	4-nitrophenolate	C6H5NO3
4nph[e]	4-nitrophenolate	C6H5NO3
4pyrdx[c]	4-pyridoxate	C8H9NO4
4pyrdx[e]	4-pyridoxate	C8H9NO4
5adtststerones[c]	5alpha-Dihydrotestosterone sulfate	C19H29O5S
5adtststerones[e]	5alpha-Dihydrotestosterone sulfate	C19H29O5S
5adtststerone[c]	17beta-hydroxy-5alpha-androstan-3-one	C19H30O2
5adtststerone[e]	17beta-hydroxy-5alpha-androstan-3-one	C19H30O2
5adtststerone[r]	17beta-hydroxy-5alpha-androstan-3-one	C19H30O2
5aop[c]	5-Amino-4-oxopentanoate	C5H9NO3
5aop[m]	5-Amino-4-oxopentanoate	C5H9NO3
5dhf[c]	pentaglutamyl folate (DHF)	C39H43N11O18
5dhf[l]	pentaglutamyl folate (DHF)	C39H43N11O18
5fthf[e]	5-formyltetrahydrofolate(2-)	C20H21N7O7
5fthf[c]	5-formyltetrahydrofolate(2-)	C20H21N7O7
h2o[e]	Water	H2O
5hoxindact[c]	(5-hydroxyindol-3-yl)acetaldehyde	C10H9NO2
5hoxindoa[c]	5-Hydroxyindoleacetate	C10H8NO3
5mthf[e]	5-Methyltetrahydrofolate	C20H24N7O6
5mthf[c]	5-Methyltetrahydrofolate	C20H24N7O6
5thf[c]	pentaglutamyl folate (THF)	C39H45N11O18
5thf[l]	pentaglutamyl folate (THF)	C39H45N11O18
5thf[m]	pentaglutamyl folate (THF)	C39H45N11O18
6dhf[c]	hexaglutamyl folate (DHF)	C44H49N12O21
6dhf[l]	hexaglutamyl folate (DHF)	C44H49N12O21
6dhf[m]	hexaglutamyl folate (DHF)	C44H49N12O21
6thf[c]	hexaglutamyl folate  (THF)	C44H51N12O21
6thf[l]	hexaglutamyl folate  (THF)	C44H51N12O21
6thf[m]	hexaglutamyl folate  (THF)	C44H51N12O21
7dhchsterol[r]	cholesta-5,7-dien-3beta-ol	C27H44O
7dhchsterol[c]	cholesta-5,7-dien-3beta-ol	C27H44O
7dhf[c]	heptaglutamyl folate (DHF)	C49H55N13O24
7dhf[l]	heptaglutamyl folate (DHF)	C49H55N13O24
7dhf[m]	heptaglutamyl folate (DHF)	C49H55N13O24
7thf[c]	heptaglutamyl folate (THF)	C49H57N13O24
7thf[l]	heptaglutamyl folate (THF)	C49H57N13O24
7thf[m]	heptaglutamyl folate (THF)	C49H57N13O24
man[c]	D-Mannose	C6H12O6
m2mn[l]	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine	C26H45NO21
man[l]	D-Mannose	C6H12O6
mn[l]	beta-1,4-mannose-N-acetylglucosamine	C14H25NO11
udpgal[c]	UDP-D-galactose(2-)	C15H22N2O17P2
udp[c]	UDP	C9H11N2O12P2
udpgal[g]	UDP-D-galactose(2-)	C15H22N2O17P2
h[g]	proton	H
udp[g]	UDP	C9H11N2O12P2
T_antigen[g]	T antigen (core 1)	C14H24NO10X
acac[c]	acetoacetate	C4H5O3
aacoa[c]	Acetoacetyl-CoA	C25H36N7O18P3S
amp[c]	AMP	C10H12N5O7P
ppi[c]	Diphosphate	HO7P2
mthgxl[c]	methylglyoxal	C3H4O2
L2aadp6sa[m]	L-allysine	C6H11NO3
udpacgal[g]	UDP-N-acetyl-D-galactosamine(2-)	C17H25N3O17P2
sucsal[m]	Succinic semialdehyde	C4H5O3
abt[c]	L-arabinitol	C5H12O5
xylu_L[c]	L-xylulose	C5H10O5
abt[e]	L-arabinitol	C5H12O5
4abutn[c]	4-Aminobutanal	C4H10NO
h[l]	proton	H
2maacoa[m]	2-methylacetoacetyl-CoA(4-)	C26H38N7O18P3S
ppcoa[m]	Propanoyl-CoA	C24H36N7O17P3S
accoa[c]	Acetyl-CoA	C23H34N7O17P3S
aacoa[m]	Acetoacetyl-CoA	C25H36N7O18P3S
accoa[x]	Acetyl-CoA	C23H34N7O17P3S
aacoa[x]	Acetoacetyl-CoA	C25H36N7O18P3S
coa[x]	Coenzyme A	C21H32N7O16P3S
acac[e]	acetoacetate	C4H5O3
acac[m]	acetoacetate	C4H5O3
